Step,Value
105017,-71.3794097900391
105259,-53.2531051635742
105845,-105.422271728516
106024,-99.4751586914063
106229,-60.3785209655762
106561,-212.958099365234
106813,-274.040679931641
106941,-159.766723632813
107054,-151.516647338867
107361,-18.6697807312012
107836,-347.185729980469
107994,-21.5770530700684
108130,15.529788017273
108511,-58.0658226013184
109616,53.8671112060547
110017,-282.979431152344
110175,-206.057571411133
110333,-3.0026330947876
110823,-231.88557434082
111461,-218.042434692383
111609,-23.7829971313477
111770,-106.592178344727
112770,60.8167877197266
112993,-85.240478515625
113381,-219.584121704102
114045,25.3587093353271
114260,-258.689453125
114716,-467.144470214844
115048,-314.786499023438
115204,3.86318016052246
115766,-244.019561767578
116376,-347.634582519531
116508,-238.580444335937
116842,-67.0597305297852
117020,-161.086334228516
117175,-225.428192138672
117324,-294.628295898437
117491,-90.185302734375
117672,-265.171997070312
118001,-263.901580810547
118177,-100.984893798828
118327,-68.052490234375
118920,-289.684478759766
119124,-178.516784667969
119470,-262.266265869141
119728,-115.259117126465
119828,-106.310157775879
119920,-48.9788589477539
120173,-280.696960449219
120366,-208.305313110352
120593,-6.95160245895386
120780,-292.905212402344
120952,-200.684280395508
121065,-54.1825180053711
121329,-44.3255958557129
121558,-73.9245147705078
121771,-364.658172607422
122771,23.854377746582
122995,-91.6422348022461
123368,-89.7143859863281
123529,-242.697509765625
123638,47.8983116149902
123954,-236.084838867187
124108,-70.6968688964844
124263,-120.967742919922
124389,-21.0461196899414
124524,3.81351709365845
124645,-30.3086700439453
124865,-272.721557617187
125029,-161.3671875
125277,-220.394607543945
125828,-70.2600784301758
126154,-247.742599487305
126457,-159.660522460938
126957,-398.102996826172
127185,-59.172966003418
127327,-181.716079711914
127429,-58.3539924621582
128429,105.835289001465
128574,-217.502365112305
128776,12.645899772644
128979,-123.345779418945
129082,-87.2654113769531
129325,-50.1590003967285
129414,-95.9452209472656
129601,-315.745025634766
129730,-5.13787508010864
130201,-29.1412792205811
130433,-214.747100830078
130997,-87.5230865478516
131127,-153.36572265625
131376,-289.112701416016
131507,-83.2428283691406
131626,-26.9772930145264
131724,-36.7226943969727
131972,-390.669616699219
132096,25.7392616271973
132528,-47.0126457214356
133528,14.7705192565918
133742,-145.854232788086
134444,-110.584197998047
134595,-116.495727539063
135030,-239.809799194336
135224,-54.4186172485352
135359,-57.8364677429199
135565,-263.610046386719
136010,-88.7421951293945
136509,2.57080721855164
136684,-30.6153869628906
136966,-186.145309448242
137195,-363.785980224609
137391,-104.697196960449
137619,-87.6340408325195
137760,-275.790771484375
137941,-35.524600982666
138117,9.92657279968262
138330,-9.14031028747559
138854,-76.5792541503906
138984,-46.9899139404297
139374,-116.747695922852
139739,-167.200607299805
140020,-60.3011856079102
140183,-245.391265869141
140410,-167.694519042969
140716,-69.2178955078125
140866,-10.5790910720825
141043,-58.7210922241211
141177,-72.7655181884766
141334,-272.715850830078
141540,-60.1875610351563
141771,-118.497688293457
141938,-113.492576599121
142582,-430.394409179688
142711,-256.423919677734
143040,-1.39160048961639
143243,-83.1910247802734
143398,-296.663177490234
143803,-56.6494598388672
144331,-388.559936523438
144555,-146.689758300781
144706,-9.11790943145752
144860,-258.750030517578
144969,-176.774337768555
145182,-65.2973480224609
145331,-345.794982910156
145584,-344.473114013672
145901,-86.613410949707
146013,-33.1460647583008
146198,-357.027221679687
147447,-35.1995544433594
147878,-39.7869606018066
148060,-195.364227294922
148226,-249.437072753906
148363,-84.5082015991211
148493,-321.723571777344
148947,-273.637634277344
149102,-124.297721862793
149265,-312.807952880859
149655,-22.7306098937988
149887,-258.790740966797
150226,-240.276412963867
150768,-109.877258300781
151029,-33.1200790405273
152029,10.9773578643799
152206,-345.867095947266
152667,-35.7179107666016
152873,-340.473846435547
153207,-172.533660888672
153423,-245.921722412109
153730,-25.2646617889404
153831,-86.8965759277344
154007,-82.1960296630859
154249,-44.4280090332031
154415,-147.671661376953
154847,2.03627014160156
154988,30.3710594177246
155268,-10.5666103363037
155382,23.2476844787598
155519,-257.461181640625
155685,-61.8703994750977
156053,-299.951568603516
156302,-330.773529052734
156470,-79.6981887817383
156684,-191.17497253418
156993,-257.896514892578
158135,-36.0638275146484
158459,10.4328384399414
158613,-49.7781524658203
158737,-72.5306015014648
158957,-85.0876388549805
