Step,Value
48111,-323.702178955078
48541,-423.566192626953
48705,-192.069915771484
49026,-135.079483032227
49220,-206.548248291016
49726,-93.9436492919922
49845,-117.626396179199
50451,-455.276947021484
50657,-74.8598175048828
50745,-310.463348388672
50896,-127.744964599609
50977,-354.984985351562
51251,-73.7600936889649
51421,-162.570495605469
51855,-136.125122070313
51973,-150.830718994141
52061,-332.235961914062
52876,-26.5433807373047
53092,-134.837265014648
53479,-101.948150634766
53596,-101.965660095215
53716,-81.9856414794922
54079,-259.780151367187
54478,-212.123138427734
54578,-117.321479797363
54906,-90.0533905029297
55104,-293.463745117187
55178,-73.9054107666016
55277,-127.40087890625
55367,-1.86982929706574
55457,-60.0686988830566
55550,-213.68293762207
55732,-59.8733558654785
55835,-71.2805786132813
56323,-147.439788818359
56452,-139.835998535156
56738,-148.352279663086
56998,-301.805450439453
57156,-87.343620300293
57775,-314.543579101562
58025,-177.642013549805
58495,-194.665008544922
58907,-96.1967391967773
58981,-349.876342773437
59145,-107.984634399414
60380,-266.110412597656
61014,-449.754943847656
61117,-198.786254882813
61313,-263.087371826172
61385,-75.9884872436524
61448,-211.626495361328
61530,-290.117706298828
61723,-121.29776763916
62022,-297.304473876953
62334,-236.813751220703
62461,-282.727691650391
62848,-123.807182312012
63117,-125.199920654297
63460,-142.473205566406
63783,-298.134582519531
63872,-198.616027832031
63936,-197.878372192383
64096,-195.328903198242
64205,-107.742919921875
64388,-341.604766845703
64496,-162.508377075195
64614,-164.132720947266
64914,-61.8193054199219
64990,-83.7930603027344
65103,-140.670303344727
65339,-165.54719543457
65541,-301.178039550781
65649,-334.036773681641
66341,-104.527565002441
66636,-122.212852478027
66813,-125.745216369629
67009,-135.911148071289
67259,-144.839019775391
67425,-129.083511352539
67641,-135.696029663086
68084,-143.425842285156
68509,-135.772933959961
68786,-77.0080261230469
68935,-32.3087844848633
69014,-139.865859985352
69084,-68.6307907104492
69692,-98.7128295898438
70236,-118.755409240723
70391,-137.110412597656
70475,-222.239852905273
70553,-116.882362365723
70766,-366.765991210938
71026,-35.4247016906738
71114,-61.4059906005859
71393,-299.364379882812
71463,-219.414611816406
71558,-395.179290771484
71808,-115.784477233887
71978,-113.056869506836
72524,-133.720916748047
72790,-101.579406738281
72854,-138.381225585938
73145,-383.869659423828
73222,-73.0540618896484
73293,-153.034881591797
73503,-359.597839355469
73599,-292.102355957031
74185,-342.550476074219
74584,-162.488006591797
74746,-109.704010009766
74941,-152.386856079102
75151,-218.730026245117
75382,-193.557983398438
75458,-184.000686645508
75538,-74.8200454711914
75627,-117.357490539551
75765,-112.908012390137
76082,-210.913360595703
76317,-212.958206176758
76538,-478.444488525391
76832,-106.595909118652
77019,-73.3316421508789
77114,-94.9956588745117
77204,-127.340888977051
77747,-378.863342285156
77840,-213.17024230957
78118,-168.977020263672
78440,-125.518615722656
78832,-71.1822814941406
79105,-85.8542556762695
79370,-89.1742172241211
79471,-59.1471900939941
79672,-88.9032669067383
79877,-303.459075927734
80078,-65.708610534668
80680,-404.282287597656
80959,8.33921909332275
81143,-81.3743515014648
81370,23.5918350219727
82123,-269.456787109375
82492,-334.693176269531
82876,-382.656768798828
83072,-44.9642028808594
83201,-127.944534301758
83643,-60.0048446655273
83866,-168.421203613281
83934,-89.8580703735352
84214,-26.521068572998
84461,-174.900650024414
84656,-121.099365234375
84931,-109.211326599121
85135,-76.269416809082
85227,-192.319808959961
85383,-69.7124862670898
85724,-106.767051696777
86092,-78.3368835449219
86766,-54.8114013671875
86908,-188.057052612305
87008,-207.439407348633
87100,-320.224212646484
87291,-124.905654907227
87589,-107.865417480469
87666,-132.11457824707
87805,-124.448997497559
88076,-111.138771057129
88179,-282.67919921875
88282,-159.309234619141
88379,-94.8038330078125
89244,-270.819396972656
89330,-97.9148330688477
89609,-98.0262069702149
90298,-279.137542724609
90633,-104.907768249512
91244,-27.4524440765381
91321,-357.411437988281
91471,-193.059677124023
91638,-79.3484802246094
91744,-138.718948364258
91844,-242.699508666992
92115,-183.375015258789
92187,-76.8908920288086
92435,-296.463043212891
92722,-40.3355751037598
92842,-247.127426147461
93285,-289.660461425781
93373,-10.9647731781006
93732,-277.003784179688
93804,-129.538421630859
93876,-116.263427734375
93976,-223.767120361328
94248,-347.010986328125
94350,-150.449447631836
94422,-92.4929962158203
94725,-143.576553344727
94810,-295.640380859375
95664,-96.1021957397461
96003,-175.766006469727
96217,-140.014907836914
96359,-224.017288208008
96467,-361.273071289063
96702,-76.6075439453125
96813,-177.17399597168
97033,-86.1902313232422
97138,-310.620849609375
97235,-243.882797241211
97331,-132.29817199707
97691,-164.058120727539
98506,-260.323791503906
98724,-338.065490722656
98959,-124.335067749023
99124,-86.7047424316406
99227,-286.638885498047
99608,-144.091934204102
99817,-446.938262939453
99885,-87.2761459350586
99989,-242.695266723633
100375,-145.651916503906
101115,-66.2046661376953
101204,-106.122596740723
101537,-183.667953491211
101729,-123.382431030273
102349,-111.256683349609
102444,-113.527275085449
102665,-162.690811157227
102880,-131.369415283203
103300,-87.6957626342773
103659,-77.7513656616211
103811,-92.5929412841797
104353,-247.803344726562
104495,-103.787879943848
104565,-173.898880004883
105244,-184.212127685547
105312,-144.113128662109
105865,-152.41520690918
106191,-55.5715103149414
106303,-99.5251007080078
106411,-380.161895751953
107286,-517.818786621094
107528,-153.575134277344
107817,-404.048248291016
108268,-117.407745361328
108476,-157.384292602539
108564,-93.3237609863281
108943,-123.068542480469
109052,-353.172546386719
109337,-82.483512878418
109463,-280.949554443359
109530,-82.552001953125
109847,-78.3308868408203
109950,-253.688812255859
110914,-112.409622192383
111213,-60.9613418579102
111566,-236.569961547852
111672,-203.429412841797
111847,-201.923934936523
112131,-130.231781005859
112217,-387.091217041016
112318,-134.904724121094
113948,-109.705223083496
114203,-124.31339263916
114422,-302.518249511719
114554,-292.008697509766
114717,-64.0320129394531
114777,-89.7578887939453
115056,-297.803619384766
115308,-129.095901489258
115442,-211.120697021484
115545,-189.071273803711
115657,-203.271301269531
115830,-265.028137207031
116088,-259.213134765625
116218,-74.5987854003906
116452,-103.75016784668
116648,-200.508407592773
116802,-87.7584533691406
116970,-129.616928100586
117138,-48.4681968688965
117217,-279.013305664062
117356,-143.177398681641
118398,-181.784393310547
118740,-286.024597167969
119067,-73.1989440917969
119202,-69.0298004150391
119273,-108.481315612793
119476,-225.804382324219
119787,-313.617279052734
120108,-158.011947631836
120289,-93.4795684814453
120605,-351.942657470703
121120,-76.1310729980469
121322,-117.263450622559
121495,-95.5829772949219
121605,-218.72444152832
121978,-40.4353523254395
122086,-276.302520751953
122215,-113.462577819824
122499,-191.338455200195
123046,-174.486846923828
123333,-421.446929931641
123904,-38.3633842468262
124195,-64.8669815063477
124864,-88.3866653442383
125292,-199.074981689453
125364,-120.941711425781
125484,-288.669769287109
125628,-216.734115600586
125838,-126.431854248047
126214,-299.915924072266
126349,-311.712738037109
126538,-92.6975936889648
126654,-163.324249267578
127384,-74.8200912475586
127575,-75.533576965332
127889,-135.826629638672
127995,-127.998420715332
128322,-351.105834960937
128405,-221.490341186523
128927,-128.712203979492
129075,-237.293151855469
129175,-203.586578369141
129534,-198.064849853516
129720,-79.4139862060547
129807,-206.559707641602
129912,-125.505294799805
129982,-98.3801040649414
130110,-335.298278808594
130237,-130.524139404297
130782,-60.9130439758301
131395,-169.038558959961
131461,-72.1235198974609
131545,-146.524978637695
132075,-131.438781738281
132529,-303.664489746094
132690,-355.988952636719
133200,-268.647247314453
133692,-123.060729980469
134468,-93.0471954345703
134715,-277.620330810547
135042,-129.599334716797
135255,-123.753051757813
135349,-208.88427734375
135650,-151.781372070313
135819,-242.015594482422
136049,-191.654312133789
136179,-364.370697021484
136524,-98.6161041259766
138189,-219.67041015625
138274,-248.04133605957
138389,-291.571197509766
138527,-224.071502685547
138961,-137.876693725586
139263,-350.910217285156
139664,-144.397323608398
139739,-66.8323364257813
139852,-123.579627990723
140271,-217.193466186523
140426,5.78315925598145
140506,-66.1935195922852
140721,-201.772903442383
140954,-66.8689804077148
141118,-125.257347106934
141265,-108.05687713623
142151,-207.957473754883
142657,-492.318695068359
142748,-118.538200378418
143806,-117.023452758789
143949,-172.382766723633
145176,-219.400726318359
145564,-104.2578125
145660,-165.46321105957
145976,-96.4876708984375
146079,-114.804634094238
146413,-109.456954956055
146645,-156.420135498047
146762,-81.7445602416992
146830,-123.253105163574
147617,-61.118106842041
147723,-174.254058837891
147787,-202.615127563477
147927,-228.412322998047
148321,-182.473358154297
148561,-127.050025939941
148663,-418.513824462891
148773,-292.567687988281
149668,-73.7563171386719
150164,-59.3540878295898
150235,-94.6896820068359
150608,-222.072875976562
151203,-120.580062866211
151405,-170.705108642578
152504,-86.2120666503906
153116,-179.125732421875
153192,-72.0152206420898
153371,-55.5288047790527
153465,-120.796783447266
154085,-334.483947753906
154221,-296.714721679687
154989,-271.302886962891
155136,-279.274108886719
156145,-224.704498291016
156584,-81.2174835205078
156748,-162.617309570313
157158,-317.854400634766
158084,-202.206756591797
158366,-238.513168334961
158695,-86.7526550292969
158909,-82.4974365234375
158988,-20.9047336578369
159507,-141.555130004883
159615,-280.702392578125
159859,-298.290008544922
159950,-206.193969726562
160453,-309.39794921875
160633,-68.9732360839844
160977,-96.5198593139649
161212,-359.482391357422
161347,-217.861999511719
161437,-115.049606323242
161645,-371.093872070312
161791,-93.5732040405273
162270,-357.24658203125
162602,-184.216567993164
162834,-220.523544311523
163219,-194.558288574219
163487,-139.54557800293
163898,-309.736206054687
164240,-126.174613952637
164698,-127.214210510254
164773,-41.7034149169922
164849,-57.4439353942871
165522,-84.7111892700195
165691,-63.5852966308594
165846,-207.344039916992
165941,-92.1100921630859
166349,-124.54997253418
166419,-202.774826049805
167093,-20.3628520965576
167230,-131.616882324219
167310,-96.5776824951172
167592,-114.016815185547
168076,-288.069305419922
168387,-344.432952880859
168471,-261.473693847656
168554,-115.186088562012
168709,-93.189811706543
168877,-92.5408706665039
169205,-159.552917480469
169525,-36.6450309753418
169961,-91.4396667480469
170094,-165.647003173828
170659,-87.9873580932617
170873,-46.4799194335938
170973,15.9031066894531
171125,-344.597900390625
171834,-106.524627685547
172061,-93.1984100341797
172433,-73.2665786743164
172568,-260.613403320312
172712,-271.189575195312
172807,-73.0674514770508
173095,-57.0346488952637
173839,-287.192901611328
173982,-377.854827880859
174175,-138.882934570313
174283,-199.008117675781
174369,-245.673645019531
174683,-208.052780151367
174853,-76.8113861083984
174960,-209.791259765625
175038,-77.5088806152344
176052,-315.804290771484
176291,-68.1162338256836
177227,-222.066024780273
177964,-86.0499038696289
178070,-358.687622070312
178801,-154.4033203125
178873,-64.7272109985352
178940,-85.8925552368164
179131,-169.869995117188
179380,-56.3913917541504
179780,-146.299682617188
180423,-61.5162658691406
180594,-211.379516601562
181525,-335.557861328125
181602,-72.5219802856445
181852,-38.2352867126465
182163,-19.214973449707
182575,-83.7305221557617
182800,-409.789825439453
183172,-89.8026428222656
183861,-121.518058776855
184338,-244.408020019531
184458,-354.258422851562
184806,-206.100234985352
185037,-48.4694366455078
185393,-178.694122314453
185797,10.3391389846802
186033,-294.764587402344
186275,-146.345993041992
186350,-43.3745994567871
186466,-118.582939147949
187290,-95.0716094970703
187476,-123.090476989746
187558,-46.5618591308594
188270,-215.363052368164
188363,-70.1669464111328
188498,-344.105712890625
188647,-65.4763412475586
188812,-80.5093078613281
189814,-273.301635742187
189989,-66.3498458862305
191154,-495.278930664063
191572,-456.827362060547
192128,-96.3626022338867
192228,-80.5959014892578
192649,-245.144378662109
192772,-100.618408203125
192862,-111.191932678223
193294,-91.3255386352539
193485,-109.716484069824
193938,-138.067733764648
194174,-345.873718261719
194443,-164.29638671875
194602,-168.232330322266
194709,-198.98291015625
194822,-75.8003845214844
195010,-406.312194824219
195105,-269.265472412109
195672,-205.434768676758
195997,-170.723388671875
196180,-319.557556152344
196451,-258.041473388672
196783,-79.6174468994141
197080,-175.63899230957
197312,-202.930892944336
197959,-384.010925292969
198087,-55.0294609069824
198300,-92.0416717529297
198504,-263.952789306641
199527,-143.099273681641
199612,-94.4210052490234
199810,-355.458068847656
199888,-39.0915794372559
201255,13.7431631088257
201514,-303.865234375
201740,-131.557510375977
202007,-151.659149169922
202389,-260.980377197266
202509,-99.6301956176758
202649,-161.485168457031
202911,-239.050750732422
203047,-230.197601318359
203345,-97.006103515625
203555,-237.37434387207
203747,-202.633361816406
204455,-114.907638549805
204736,-41.5668792724609
204963,-206.122985839844
205041,-265.158996582031
205316,-106.710639953613
205651,-146.655380249023
205986,-195.760314941406
206261,-301.968048095703
206599,-40.4166488647461
206934,-247.45671081543
207037,-335.851776123047
207329,-90.9502182006836
207556,-462.129943847656
207672,-148.262084960938
208521,-410.046447753906
208626,-64.6173934936523
208846,-220.211151123047
209326,-115.491844177246
209866,-366.51171875
210020,-19.686279296875
210104,-322.503173828125
210307,-72.121337890625
210469,-156.258163452148
210655,-79.8789672851563
210893,-241.165893554688
211211,-260.213958740234
211345,-283.024291992187
211767,-78.6816711425781
212334,-110.661895751953
212537,-95.2620010375977
213164,-411.181182861328
213233,-66.2190780639648
213328,-297.714111328125
213467,-125.841552734375
213554,-79.1226348876953
213866,-95.7894744873047
214085,-351.095520019531
214413,-126.848533630371
214543,-93.3423690795899
214901,-217.974380493164
215079,-95.4843444824219
215267,-231.207824707031
215366,-152.569549560547
215454,-126.314010620117
215997,-307.874633789062
216459,-564.137573242188
216565,-105.980522155762
216692,-42.0942001342773
217133,-72.921875
217251,-68.6317596435547
217467,-70.1546401977539
217541,-80.9889221191406
217848,-156.893218994141
217927,-66.9063873291016
218011,-37.2050895690918
218233,-478.006286621094
218340,-290.674224853516
218464,-99.0644302368164
218571,-103.774894714355
218846,-120.997871398926
219955,61.5961074829102
220050,-311.696502685547
220667,-421.232391357422
220792,-76.9984970092773
220901,-187.116668701172
221362,-119.990585327148
221643,-126.066009521484
221860,-36.957347869873
222389,-398.602661132812
223285,-208.988357543945
223586,-83.4561233520508
223796,-53.7691650390625
224018,-84.3296279907227
224116,-122.58772277832
224522,-9.63920593261719
224716,-305.392272949219
224835,15.692852973938
224929,-251.072891235352
225318,-296.393829345703
225420,-176.395690917969
225742,-347.125671386719
225831,-67.6314849853516
226313,-92.3542861938477
226812,-428.338439941406
227225,-271.304656982422
228034,-362.134674072266
228209,-79.3091430664063
228614,-278.919738769531
228714,-202.470092773437
228942,-166.603134155273
229195,-38.563404083252
229275,-42.3699417114258
229575,-183.689086914063
229703,-49.5910758972168
229919,-121.283164978027
230009,-104.422210693359
230097,-94.4865341186523
230221,-185.423889160156
230422,-93.3680801391602
230620,-99.783073425293
230700,-117.767967224121
231116,-235.438522338867
231231,-183.866973876953
231420,-86.958625793457
231752,-292.296722412109
231964,-8.14283275604248
232275,-260.091430664062
233001,-76.5081176757812
233783,-366.105743408203
234283,-71.9539947509766
234703,-53.2462348937988
235179,-32.5795631408691
235411,-319.374694824219
235708,-266.503692626953
236467,-450.898345947266
236583,-206.939727783203
236745,-112.929229736328
237086,-268.523620605469
237453,-127.094848632813
237609,-171.280288696289
237696,-55.2447128295898
238814,-21.8411407470703
238897,-26.6113433837891
239021,-91.9968109130859
239133,-61.6981391906738
239352,-100.344688415527
239586,-88.7450180053711
239966,-254.406448364258
240596,-164.111221313477
240866,-80.1027069091797
240954,-183.973892211914
241062,-231.636856079102
241194,-218.270492553711
242047,-228.128677368164
243233,-187.891906738281
243928,-113.022811889648
244782,-200.948974609375
244925,-151.672454833984
245287,-402.394348144531
245696,-158.102447509766
245981,-216.847503662109
246289,-274.945892333984
246556,-97.2999038696289
246887,-135.832824707031
247222,-507.281341552734
247365,-306.7119140625
247463,-290.442321777344
247701,-289.651824951172
248695,-216.282577514648
248901,-192.633361816406
249221,-136.660247802734
249530,-256.094543457031
250150,-52.7307586669922
250713,-215.301651000977
251202,-152.905899047852
251699,-52.0944595336914
251807,-194.588516235352
251899,-63.0172538757324
252402,-134.166213989258
252826,-43.2397613525391
253240,-330.871459960938
253848,-72.9621505737305
254275,-62.8119010925293
254544,-120.459632873535
255065,-234.23258972168
255197,-228.426803588867
255333,-302.997924804687
255465,-198.823791503906
255723,-126.67552947998
255990,-199.967727661133
256323,-131.942291259766
256652,-285.488952636719
256802,-56.513069152832
257023,-86.0657577514649
257353,-58.4494552612305
258115,-131.265380859375
258595,-88.8097457885742
258798,-219.369354248047
258987,-68.4356002807617
259189,-91.0751495361328
259275,-34.4850807189941
259509,-129.162139892578
259959,-298.8818359375
260239,-128.107788085938
260653,-11.2081985473633
260861,-74.7691421508789
261249,-197.942932128906
261386,-132.821899414063
261471,-99.3942031860352
263514,-216.652359008789
263616,-130.53385925293
263859,-269.52978515625
263947,-242.799896240234
264038,-70.9791793823242
264145,-98.5981063842774
264558,-226.859710693359
264687,-227.101669311523
264875,-106.513618469238
265249,-56.668815612793
265587,-331.511688232422
265817,-382.937255859375
266069,-267.139251708984
267239,-404.951049804687
267327,-286.237884521484
267639,-232.696502685547
267915,-30.782621383667
268166,-105.93701171875
268354,-448.922332763672
268665,-49.8230209350586
268800,-330.0869140625
269184,-352.423767089844
269766,-95.1714248657227
269865,-247.194641113281
270444,-145.678421020508
270782,-284.055236816406
271160,-104.684852600098
271323,-136.785095214844
271483,-337.923187255859
271973,-121.596397399902
272566,-275.002807617187
272937,-58.5293045043945
273048,-154.048202514648
273136,-156.588684082031
273220,-205.213592529297
273589,-127.191162109375
274148,-265.93505859375
274457,-148.189346313477
274865,-185.453628540039
274962,-108.085357666016
275279,-272.5517578125
275420,-76.8038024902344
275971,-188.58952331543
276356,-123.740913391113
276511,-242.281066894531
276705,-225.764999389648
276991,-267.508972167969
277310,-422.167877197266
277399,-296.713317871094
277773,-87.5985565185547
277870,-390.9912109375
278008,-165.640609741211
278141,-198.133590698242
278503,-88.724006652832
278606,-73.5959548950195
278901,-255.34309387207
279644,-444.669891357422
279987,-61.8823471069336
280339,-254.656875610352
280455,-329.606719970703
280984,-412.852996826172
281765,-168.416442871094
282624,-230.430801391602
283500,-144.543533325195
284092,-396.165588378906
284353,-286.595062255859
284946,-255.5390625
285190,-489.006134033203
285292,-239.252883911133
285524,-60.1144180297852
286000,-275.70361328125
286565,-87.7023620605469
286662,-56.515998840332
287323,-240.927261352539
287952,-14.2543811798096
288322,-214.586563110352
289084,-62.9527130126953
289168,-273.146881103516
289645,-119.258735656738
290335,-105.246490478516
290862,-229.898880004883
291335,-113.008438110352
291579,-127.056510925293
291835,-112.028495788574
291926,-76.1605453491211
292296,-179.017578125
292486,-290.893310546875
293180,-547.619445800781
293410,-97.3837051391602
293838,-304.875640869141
293948,-324.263305664063
294119,-268.156402587891
294201,-141.085861206055
294298,-255.644302368164
294515,-174.457382202148
294704,-188.478744506836
294939,-60.9300041198731
295694,-234.129623413086
296050,-281.509338378906
297012,-305.879241943359
297480,-85.8576812744141
298589,-200.034194946289
298799,-115.802337646484
298967,-263.563232421875
299122,-435.084411621094
299657,-169.677658081055
299827,-66.8574523925781
299968,-170.225524902344
