Step,Value
161195,10
161263,9
161292,9
161330,9
161460,10
161559,10
161621,9
161685,9
161783,10
161820,12
161870,10
162188,145
162432,33
162473,27
162757,91
162818,61
163365,15
163461,17
163556,15
163792,11
163980,18
164013,17
164193,61
165389,336
166482,14
166692,14
166720,14
166758,13
166857,84
168167,150
171857,12
171871,14
174160,118
175422,227
175615,193
180258,479
181960,239
181992,13
182048,56
182564,194
183556,69
185361,167
190576,176
191324,18
191623,22
192207,157
192954,14
192971,17
193106,135
193401,15
193880,187
195981,198
196969,181
197265,123
199133,167
199262,129
199785,139
200223,100
201718,268
204302,183
204582,117
205365,64
205709,58
205786,56
205979,18
206070,68
206223,84
207213,230
207603,51
207675,25
207732,43
207987,38
208370,10
208426,18
208505,16
208570,23
210931,169
213169,13
213181,12
213208,15
213309,14
213323,14
213530,88
215355,161
216389,384
216844,60
217392,127
217621,13
219839,18
220180,98
222862,15
223585,12
223623,15
223682,14
223702,20
224379,14
226306,15
227147,107
228099,18
228784,17
229397,61
231069,141
232509,26
232945,131
235393,500
235893,500
238259,436
238616,42
240452,123
240960,119
241110,150
242520,266
243204,298
244679,500
244768,89
245258,68
246663,45
246692,29
247786,332
247880,94
247995,115
248510,109
248793,23
250249,119
251306,154
252420,122
252706,51
253766,406
254314,48
254711,397
255444,444
258327,43
258468,141
261324,483
262371,47
263750,19
264756,236
269575,374
271158,20
272913,205
273288,143
273783,44
274792,128
274842,31
274982,140
276135,151
276445,137
276923,147
277478,208
277733,255
279092,194
279814,133
280392,113
282434,161
282656,222
282910,47
285890,122
286583,180
287862,319
288543,156
290687,205
292920,214
296143,200
299673,170
299973,134
