Step,Value
86187,-291.455596923828
86334,-391.588317871094
86911,-303.6494140625
87593,-393.236907958984
87703,-55.1585350036621
87904,-287.015075683594
88011,-143.944229125977
88315,-174.843032836914
88874,-92.3381881713867
89051,-392.165069580078
89351,-199.670532226563
89566,-145.463592529297
90765,-351.113098144531
90926,-209.505584716797
91195,-190.672348022461
91446,-417.407135009766
91551,-152.873977661133
91740,-390.213775634766
91853,-20.1347122192383
92004,13.9234142303467
92228,-317.843658447266
92418,-340.583343505859
93027,-75.6142883300781
93111,-89.0883865356445
93386,-92.2739944458008
93679,-40.2633361816406
94149,-414.035095214844
94380,-71.865837097168
94503,-46.8373603820801
94685,-273.417297363281
95126,-235.320327758789
95248,-184.014144897461
95441,23.2299575805664
95555,-88.7935256958008
95752,-327.690612792969
96025,-122.430473327637
96168,-331.245697021484
96264,-112.308959960938
96576,-325.157928466797
96715,-154.897552490234
96832,-294.398559570313
96943,-233.196502685547
97057,-80.4195327758789
97239,-143.065887451172
97531,-325.577331542969
97628,-153.026077270508
98072,-19.8289756774902
98770,-172.429000854492
99202,7.00749206542969
99327,-86.868782043457
99543,-218.873397827148
99678,-52.2815437316895
99931,-207.599029541016
100043,-258.658874511719
100170,-69.2646789550781
100274,-214.743286132812
100500,-95.2642974853516
100606,-24.4352169036865
100864,-140.850326538086
101432,-217.98127746582
102042,-347.024475097656
102157,-227.560684204102
102388,-266.970245361328
102541,-161.855712890625
102658,-211.393051147461
102853,-207.507629394531
103036,-335.045288085937
103155,-84.7678680419922
103549,-224.239898681641
103704,-403.300842285156
103853,-338.617462158203
104668,-344.507751464844
105010,-372.509033203125
105218,-440.991546630859
105337,-263.954040527344
106337,16.098180770874
106628,-195.562637329102
106980,-171.615737915039
107092,-64.5638275146484
107452,-127.989547729492
107639,-471.574523925781
107768,-300.110809326172
108076,-14.7378101348877
108432,-256.685302734375
108731,-268.620178222656
108985,-191.66423034668
109265,-326.847534179687
109840,-60.7338409423828
109998,-52.1383056640625
110120,-239.014617919922
110403,-161.427261352539
110572,-302.432647705078
110840,-360.261138916016
110991,-318.038909912109
111078,-74.7181701660156
111178,-196.663482666016
111339,-130.743316650391
111563,-56.5764198303223
112019,-282.621490478516
112218,-265.796112060547
112852,-202.523895263672
112962,-186.038818359375
113259,-380.075469970703
113581,-151.682952880859
113897,-286.848388671875
114084,-483.390106201172
114250,-357.768463134766
114460,-213.548233032227
114643,-312.760131835938
114792,-39.4075775146484
115015,-527.572143554688
115332,-199.956359863281
115603,-250.713653564453
115991,-114.908729553223
116112,-57.8365745544434
116232,-245.92741394043
116352,-44.334774017334
116460,-5.31809997558594
117264,-308.303680419922
117440,-43.0840759277344
117570,-9.87754344940186
117835,-395.312683105469
118406,-118.272399902344
118599,-24.093713760376
118789,-164.064361572266
118941,-162.053268432617
119340,-320.857086181641
119786,-118.523895263672
119889,-49.7801971435547
120164,-168.794860839844
120397,-139.542602539063
120746,-300.547973632812
120882,-100.827995300293
121393,-97.5197677612305
121639,-113.108047485352
121781,-330.221984863281
121963,-316.550811767578
122161,-103.848983764648
122658,-263.327789306641
122893,-73.8730621337891
123522,-20.2322216033936
123740,-47.7317008972168
123853,-374.223571777344
124087,-83.5702056884766
124280,-342.698913574219
124487,-30.4125995635986
125118,-394.695617675781
125336,-115.214553833008
125498,-34.5121574401855
125893,-148.964797973633
126028,-212.554870605469
126135,-126.182662963867
126286,-242.214950561523
126393,-215.567413330078
126735,-74.8493194580078
127735,4.25623655319214
127927,-260.972564697266
128085,-320.076110839844
128440,-83.2162780761719
128835,-48.2959671020508
129122,31.251392364502
129223,-11.2243928909302
129657,-137.285827636719
129765,2.85683345794678
129866,-75.6186370849609
130239,-243.439865112305
130427,-488.768218994141
130846,-529.350219726563
130958,-355.415802001953
131610,-180.543899536133
132167,-342.097320556641
132309,-268.476226806641
132430,-35.2456474304199
132613,-270.557220458984
132740,-274.590026855469
132841,-28.5707702636719
132972,-337.584106445312
133270,-99.5622787475586
133494,-98.87548828125
133595,-158.266906738281
133987,-29.9899806976318
134117,-163.758743286133
134270,-242.213073730469
134425,-295.901000976562
134768,-233.036178588867
135834,-371.423614501953
135978,-245.729385375977
136226,-205.553756713867
136576,-509.619689941406
137119,-232.285263061523
137652,-212.908630371094
137975,-118.637855529785
138484,-245.228744506836
138854,-209.41291809082
139056,-433.852935791016
139165,-158.482009887695
139496,-331.149444580078
139678,-303.420196533203
139900,-231.235626220703
140319,-195.420349121094
140483,-266.546813964844
140608,-398.360961914062
140784,-346.605560302734
141028,-294.642547607422
141277,-359.727416992187
141390,-117.130310058594
141768,-31.8343048095703
142175,-259.065795898437
142363,-83.6056518554688
142705,-504.844665527344
143093,-189.864151000977
143278,-505.951202392578
143403,-465.556243896484
143575,-273.364624023437
143968,-60.2303657531738
144166,-105.792213439941
144282,-192.063461303711
144606,-227.489105224609
144700,-216.265548706055
145723,-205.687362670898
146026,-252.750640869141
146127,-72.3660507202149
146451,-306.005645751953
146854,-419.442291259766
147035,-109.289985656738
147550,-200.794372558594
147721,-297.958160400391
148039,-297.118560791016
148233,-17.3794136047363
148410,-189.427368164063
148529,-302.392303466797
148918,-98.2334976196289
150269,-243.905944824219
150397,-164.690322875977
150558,-60.8139114379883
150975,-554.242614746094
151288,-241.865371704102
151389,-116.033630371094
151558,-108.370979309082
151931,-48.323844909668
152227,-243.647033691406
152372,-214.000732421875
152498,-118.39436340332
153063,-8.36582469940186
153158,-84.9782257080078
153317,-60.4977340698242
154102,-38.8216400146484
154419,-242.873825073242
154601,-215.582977294922
154936,-2.08346080780029
155111,-359.122711181641
155470,-222.072509765625
156286,-510.188720703125
156475,-120.246391296387
157574,-39.1012420654297
158015,-271.975219726562
158554,-144.808792114258
158750,-104.104751586914
158888,-270.854400634766
159009,4.23792600631714
159333,-285.446136474609
159692,-29.9240837097168
159956,-227.873657226562
160088,-158.809631347656
160194,-133.151718139648
160281,-269.117736816406
160639,-362.11279296875
161207,-160.600326538086
161500,-209.686218261719
161600,-26.7095432281494
162478,-254.03742980957
162743,-226.840103149414
162938,-35.4843673706055
163043,-191.155792236328
163161,-230.852767944336
164191,-489.115783691406
164563,-174.62678527832
164922,-171.005035400391
165295,-232.764877319336
165717,-88.9203033447266
165891,-334.257507324219
166162,-216.910766601563
166335,-327.943634033203
166566,-307.103546142578
166681,-61.2188186645508
167130,-177.247695922852
167242,-235.683120727539
167608,-302.381622314453
167728,-272.772674560547
167873,-417.039398193359
168291,-103.112503051758
168406,-271.521087646484
168729,-278.311706542969
170168,-195.836975097656
170322,19.8313446044922
170556,-356.907867431641
170663,12.1145114898682
170804,-253.950790405273
171155,-382.972930908203
171382,-77.42822265625
171468,-100.091239929199
171799,-374.416259765625
171972,-222.942245483398
172106,-318.943206787109
172491,-306.157440185547
172779,-193.232604980469
174214,-343.130828857422
174803,-349.617034912109
175058,-120.338119506836
175289,-330.023529052734
175680,-263.194000244141
175785,-74.3601913452148
175939,-299.403747558594
176248,-307.154937744141
176812,-232.017135620117
176923,-91.9678344726563
177029,-234.015106201172
177128,-345.555297851562
177258,-68.3058319091797
177396,-67.1209869384766
177534,-154.337326049805
177641,-279.927642822266
177917,-304.211395263672
178184,-465.06591796875
178317,-353.672058105469
178697,-86.3667068481445
178974,-489.318176269531
179331,-221.497528076172
179429,-56.8729438781738
179571,-65.8526611328125
179729,-243.149337768555
179853,-13.5495500564575
179987,-259.416931152344
180618,-111.050071716309
181334,-128.680252075195
181471,-120.880973815918
181784,-287.707214355469
181889,-314.694946289063
182074,-464.995635986328
182524,-124.243125915527
182666,-181.603073120117
182808,-210.070678710938
183929,-230.690582275391
184516,-303.363861083984
184969,-359.359252929687
185294,-202.657989501953
185544,-200.420257568359
185670,-123.74781036377
186031,-44.0943832397461
186202,-237.22444152832
186657,-280.078796386719
186798,-11.4248037338257
186931,-343.253021240234
187191,-278.484222412109
187367,15.1304397583008
187550,-252.078018188477
187768,-55.9169960021973
187858,-163.564071655273
188032,-69.0264129638672
188250,-244.465377807617
188368,-225.241180419922
188554,-305.294464111328
188906,-299.872039794922
189381,-158.512817382813
189490,-192.289001464844
189948,-234.971984863281
190458,-270.602478027344
190594,-15.2345771789551
190931,-426.072784423828
191601,-73.0904693603516
191869,-200.45915222168
192188,-27.7610301971436
192517,-252.362808227539
192679,-46.0157775878906
192792,-19.2171764373779
192879,-53.0691833496094
193221,-127.477577209473
193627,3.34832906723022
193760,-98.403190612793
194110,-196.291091918945
194265,-73.3519058227539
194405,-279.844696044922
194736,-129.7412109375
195301,-112.074485778809
195639,-47.2775382995606
195815,-333.139556884766
196152,-342.565856933594
196267,-240.289978027344
196427,-528.684875488281
196843,-442.490081787109
197015,-53.3809318542481
197661,-256.481079101562
197767,-179.541931152344
197942,-338.525970458984
198159,-305.577056884766
198306,-167.832244873047
198600,-21.923023223877
199005,-281.669891357422
199116,-126.87272644043
199260,-176.972991943359
199426,-205.747451782227
199629,-239.431045532227
199860,-63.2119941711426
200245,-162.021118164063
200738,-342.015930175781
201024,-136.009979248047
201376,-21.5672073364258
201525,-528.763000488281
201683,-330.587097167969
201846,-203.258651733398
201981,-238.325378417969
202662,-49.3494529724121
203152,-265.792877197266
203468,-289.1201171875
203627,-71.0341339111328
204047,-85.0856857299805
204216,-137.532455444336
204339,-179.221694946289
204930,-387.0869140625
205314,-234.748046875
205446,-389.522491455078
205628,-342.071319580078
205982,-302.967193603516
206109,-284.144866943359
206261,-308.708404541016
206769,-271.977630615234
207110,-30.8270606994629
207232,-114.750785827637
207405,-212.901901245117
207561,-79.2379684448242
207722,-60.7242050170899
207926,-226.724578857422
208199,-23.5210590362549
208400,-173.028549194336
208850,-430.17041015625
210627,-62.169979095459
211327,-338.482055664062
212748,-166.705856323242
212936,-255.934097290039
213076,-141.57389831543
213213,-271.373443603516
213958,-414.913848876953
214491,-109.545669555664
214605,-291.765350341797
214886,-236.221527099609
215097,-367.759674072266
215195,-176.585159301758
215369,-217.188659667969
215621,-34.8852958679199
215967,-109.725616455078
216204,-343.450042724609
216314,-79.3084106445312
217478,59.4642715454102
217599,-232.453216552734
217756,-328.430694580078
217988,-157.123947143555
219165,-324.911254882812
220017,-115.386863708496
220286,-296.922485351562
221047,-340.324951171875
221298,-328.193298339844
221510,-250.661697387695
222082,-94.758903503418
223068,-371.143035888672
223267,-366.217529296875
223901,-152.391464233398
224546,-343.581115722656
225058,-355.715454101562
225570,-16.2484302520752
225892,-338.377136230469
226061,-346.641143798828
226579,-271.884063720703
226682,-169.301025390625
227299,-5.57854223251343
227408,-362.580230712891
227565,-232.673706054688
227701,-319.961944580078
227779,-92.6372680664062
229007,-67.7914962768555
229226,-288.254852294922
229337,2.77173042297363
229457,-215.833160400391
229845,-304.985961914062
230009,-412.833740234375
230140,-438.853851318359
230301,-333.923980712891
230463,-252.192077636719
230670,-86.0602645874024
230819,0.869093418121338
230952,-95.7600173950195
231081,-180.95588684082
231512,-203.786209106445
231758,-188.860153198242
232618,-191.54557800293
232749,-217.081726074219
232923,-187.861373901367
233141,-201.056564331055
235093,-288.202392578125
235326,-152.538955688477
235873,-289.554290771484
236026,-474.054260253906
236154,-190.024398803711
236829,-324.354614257813
237180,-412.380432128906
237333,22.9404048919678
237686,-311.766174316406
237864,-110.919715881348
238150,-42.5664672851562
238353,-412.85107421875
239385,-201.839416503906
239479,-194.049652099609
239714,-290.867553710937
240766,-392.945190429687
240928,-347.93017578125
242526,-52.0735359191895
242696,1.1566276550293
243290,-142.420501708984
243428,-311.636993408203
243597,-249.760879516602
243750,-0.861891746520996
243864,-48.0667304992676
244017,-247.603866577148
244128,0.471726298332214
244400,-214.496337890625
244674,-220.859161376953
244952,-206.487930297852
245098,-419.194396972656
245370,-322.478088378906
245546,-251.213348388672
245837,-51.900146484375
246197,-392.072143554687
246309,-157.083862304688
246673,-180.137176513672
246799,-293.008758544922
247406,-44.4676017761231
247515,-106.838043212891
247898,-378.429809570313
248121,-82.4900283813477
248267,-327.077606201172
248460,-356.268859863281
248758,-312.979278564453
248925,-1.76674854755402
249125,-81.3321228027344
249293,-290.113220214844
249827,-418.843688964844
250125,-284.943176269531
250304,-199.492095947266
250538,-287.215698242187
250810,-92.5081634521484
252059,74.4668655395508
252342,-173.787628173828
252670,-166.110244750977
253670,61.3317184448242
253780,-10.893874168396
254040,-93.7627105712891
254254,-197.340423583984
254364,-50.2856101989746
254482,13.3279724121094
254686,-127.553497314453
254917,-263.328186035156
255194,-26.6353073120117
255390,-359.032257080078
255850,-214.678466796875
255986,-139.47705078125
256399,-68.2580642700195
256560,-411.838836669922
257101,-16.62717628479
257310,-214.371658325195
257439,-444.213500976563
257588,-361.179351806641
257804,-270.552490234375
258154,-261.915649414063
258844,-140.952117919922
259274,-225.599548339844
259405,-108.090629577637
260405,-7.40624904632568
260784,-20.7320728302002
261018,-163.869110107422
261429,-293.837127685547
261634,-316.920623779297
262079,-16.934871673584
262258,-52.0212783813477
262461,-312.007019042969
262639,-348.272491455078
262922,-122.528007507324
263225,-60.3022651672363
263541,-35.4996337890625
263748,-335.572204589844
264109,-313.78857421875
264252,-35.8574142456055
264430,-216.748992919922
264590,-37.4818534851074
264946,-43.2463531494141
265497,-41.9492683410645
265615,-256.221862792969
265805,-66.4244766235352
265940,-231.875152587891
266088,-167.840850830078
266442,-13.0552883148193
266675,-287.592712402344
267064,-238.040573120117
267196,-98.1477737426758
267447,-306.49267578125
267572,-24.653694152832
267972,-272.070251464844
268128,-118.345367431641
268276,-25.1890068054199
268876,-230.48193359375
269340,-352.730010986328
269514,-279.813751220703
269661,-122.827766418457
270169,-440.963684082031
270279,-95.1818313598633
270459,-126.012802124023
270585,-208.435195922852
270803,-174.52978515625
271022,-170.86247253418
271297,-175.678939819336
271508,-309.883361816406
272015,-228.690139770508
272227,-453.696655273438
272622,5.21001052856445
272730,-158.236892700195
272861,-238.582138061523
273310,-184.865646362305
273523,-103.418815612793
273705,-308.576873779297
273869,-206.778366088867
274142,-278.408142089844
274301,-376.512573242187
274851,-135.92561340332
275473,-139.30696105957
275676,-216.203796386719
276141,-316.965209960937
276235,-133.078857421875
276806,0.865549683570862
277397,-33.7005004882812
277550,-27.008638381958
277790,12.8204584121704
278153,-89.4971313476563
278506,-6.82885122299194
278616,-276.846740722656
278799,-256.246520996094
278973,-62.9672737121582
280464,-273.705078125
280620,-103.056991577148
280856,-171.623825073242
281165,-250.100021362305
281349,-310.844268798828
281498,-334.473388671875
282157,-360.943542480469
282462,-371.999816894531
282827,-51.8949508666992
283118,-122.108673095703
283399,-422.843902587891
283695,-64.0812225341797
283820,-75.4859313964844
284298,-58.0519905090332
284580,-333.325286865234
284792,-249.630966186523
285283,-412.270172119141
285713,-148.837982177734
286400,-178.947937011719
286704,-63.5851669311523
286865,37.264102935791
287340,-282.036712646484
287995,-303.192840576172
288129,-407.867401123047
288227,-188.076232910156
288323,-209.217620849609
288888,-384.197784423828
289041,4.36913347244263
289231,-265.946746826172
289661,-53.4086761474609
289831,-266.3330078125
290081,-373.024993896484
291266,-291.288116455078
291415,-203.058471679687
292029,-403.749633789063
292222,-350.101379394531
292559,-181.660690307617
292879,-518.732788085937
293043,-191.174438476563
293222,-137.853958129883
293906,-337.797821044922
294380,-403.579467773438
294542,-94.0381622314453
294640,-43.4498405456543
294837,-254.340621948242
295308,-163.207168579102
296787,-56.1736602783203
296961,-6.62614250183106
297119,-264.863494873047
297290,-202.972808837891
297419,-146.733154296875
297691,-271.045806884766
298265,-178.569580078125
298729,-258.041107177734
299451,-221.242858886719
299752,-516.850341796875
299899,-99.8561782836914
300031,-47.1568298339844
